Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:15 EDT
"Nutrient data for: SWEET CORN CHOWDER, UPC: 033017001852"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"30.0 GRM = 30.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,110,367
"Protein",g,--,--,3.00,10.00
"Total lipid (fat)",g,--,--,2.00,6.67
"Carbohydrate, by difference",g,--,--,22.00,73.33
"Fiber, total dietary",g,--,--,3.0,10.0
"Sugars, total",g,--,--,4.00,13.33
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.72,2.40
"Sodium, Na",mg,--,--,400,1333
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,9.0,30.0
"Vitamin A, IU",IU,--,--,500,1667
Lipids
"Fatty acids, total saturated",g,--,--,0.999,3.330
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,17
Amino Acids
Other
Ingredients
"DEHYDRATED VEGETABLES (SWEET CORN, POTATO, ONION, RED BELL PEPPERS), BUTTER POWDER (CREAM), SALT, MOLASSES, NONFAT MILK, SPICES, HONEY, NATURAL FLAVORS, CITRIC ACID" Date available: 06/24/2017 Date last updated by company: 06/24/2017
