Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:46 EDT
"Nutrient data for: BRAUNSCHWEIGER GOURMET, UPC: 049521000069"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 ONZ = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,180,321
"Protein",g,--,--,6.00,10.71
"Total lipid (fat)",g,--,--,16.00,28.57
"Carbohydrate, by difference",g,--,--,3.00,5.36
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,1.00,1.79
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,3.60,6.43
"Sodium, Na",mg,--,--,700,1250
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,2.4,4.3
"Vitamin A, IU",IU,--,--,17500,31250
Lipids
"Fatty acids, total saturated",g,--,--,5.001,8.930
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,95,170
Amino Acids
Other
Ingredients
"PORK LIVER, PORK FAT, WATER, POTATO STARCH, SALT, CONTAINS LESS THAN 2% OF DEXTROSE, NATURAL FLAVORING, SODIUM CITRATE, SODIUM DIACETATE, SODIUM ERYTHORBATE, SODIUM NITRITE." Date available: 05/19/2018 Date last updated by company: 05/19/2018
