Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:56 EDT
"Nutrient data for: PEPPERONI PIZZA, UPC: 750369041212"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.2 PIZZA = 148.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,391,264
"Protein",g,--,--,19.99,13.51
"Total lipid (fat)",g,--,--,16.00,10.81
"Carbohydrate, by difference",g,--,--,41.00,27.70
"Fiber, total dietary",g,--,--,2.1,1.4
"Sugars, total",g,--,--,5.00,3.38
Minerals
"Calcium, Ca",mg,--,--,349,236
"Iron, Fe",mg,--,--,1.44,0.97
"Sodium, Na",mg,--,--,570,385
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,6.1,4.1
"Vitamin A, IU",IU,--,--,500,338
Lipids
"Fatty acids, total saturated",g,--,--,7.000,4.730
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,36,24
Amino Acids
Other
Ingredients
"CRUST: FLOUR, (WHEAT, MALTED BARLEY), WATER, SOYBEAN OIL, YEAST, SALT, DEXTROSE, LEAVENING (SODIUM ALUMINUM PHOSPHATE, SODIUM BICARBONATE), CALCIUM PROPIONATE (PRESERVATIVE) AND SOY LECITHIN. CHEESE: PASTEURIZED MILK, PASTEURIZED PART-SKIM MILK, CHEESE CULTURES, SALT, ENZYMES, CELLULOSE (ANTI-CAKING AGENT). SAUCE: TOMATOES, TOMATO PUREE, (TOMATOES, SALT, CITRIC ACID), PARMESAN CHEESE (CULTURED PART SKIM COW'S MILK, SALT, ENZYMES), POWDERED CELLULOSE (TO PREVENT CAKING), OREGANO, SALT, PEPPER. PEPPERONI: PORK, BEEF, SALT, SPICES, DEXTROSE, LACTIC ACID STARTER CULTURE. OLEORESIN OF PAPRIKA, FLAVORING, GARLIC POWDER, SODIUM NITRITE, BHA, BHT, CITRIC ACID." Date available: 05/14/2018 Date last updated by company: 05/14/2018
