Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:22 EDT
"Nutrient data for: ORGANIC WHOLE GRAIN QUINOA, UPC: 856220004010"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.25 cup = 43.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,155,360
"Protein",g,--,--,5.50,12.79
"Total lipid (fat)",g,--,--,2.50,5.81
"Carbohydrate, by difference",g,--,--,29.00,67.44
"Fiber, total dietary",g,--,--,3.0,7.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,3.60,8.37
"Sodium, Na",mg,--,--,0,0
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,2.8
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ORGANIC QUINOA" Date available: 07/14/2017 Date last updated by company: 07/14/2017
