Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:01 EDT
"Nutrient data for: REDUCED FAT ALFREDO SAUCE, UPC: 036200269565"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.25 cup = 61.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,60,98
"Protein",g,--,--,1.00,1.64
"Total lipid (fat)",g,--,--,4.00,6.56
"Carbohydrate, by difference",g,--,--,2.00,3.28
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,1.00,1.64
Minerals
"Calcium, Ca",mg,--,--,40,66
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,320,525
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.001,3.280
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,15,25
Amino Acids
Other
Ingredients
"WATER, PARMESAN CHEESE [PASTEURIZED PART-SKIM MILK, CHEESE CULTURES (FROM BARLEY), SALT, ENZYMES], CREAM, MODIFIED CORN STARCH, SOYBEAN OIL, BUTTER (CREAM, SALT), SHERRY WINE, ENZYME MODIFIED EGG YOLK, SALT, WHEY PROTEIN CONCENTRATE, WHEY, XANTHAN GUM, AUTOLYZED YEAST EXTRACT, DISODIUM PHOSPHATE, GARLIC POWDER, SPICE, NATURAL FLAVOR." Date available: 04/13/2018 Date last updated by company: 04/13/2018
