Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:55 EDT
"Nutrient data for: ORGANIC PLANT PROTEIN MILK, UPC: 818617020775"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"8.0 OZA = 240.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,79,33
"Protein",g,--,--,7.99,3.33
"Total lipid (fat)",g,--,--,1.99,0.83
"Carbohydrate, by difference",g,--,--,9.00,3.75
"Fiber, total dietary",g,--,--,2.9,1.2
"Sugars, total",g,--,--,7.01,2.92
Minerals
"Calcium, Ca",mg,--,--,300,125
"Iron, Fe",mg,--,--,0.36,0.15
"Sodium, Na",mg,--,--,24,10
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
"Vitamin D",IU,--,--,79,33
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"WATER, PEA PROTEIN1, CANE SUGAR1, SUNFLOWER SEED BUTTER1, FLAX SEEDS1, ACACIA FIBER1, VANILLA EXTRACT1, CALCIUM PHOSPHATE, GELLAN GUM, VEGAN VITAMIN D2 [BOTANICAL AGARICUS BISPORUS]1." Date available: 05/19/2018 Date last updated by company: 05/19/2018
