Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:41 EDT
"Nutrient data for: FRESH BAKED QUICHES, UPC: 023933300573"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 ONZ = 113.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,264,234
"Protein",g,--,--,9.40,8.32
"Total lipid (fat)",g,--,--,17.40,15.40
"Carbohydrate, by difference",g,--,--,17.10,15.13
"Fiber, total dietary",g,--,--,2.1,1.9
"Sugars, total",g,--,--,2.10,1.86
Minerals
"Calcium, Ca",mg,--,--,90,80
"Iron, Fe",mg,--,--,0.90,0.80
"Sodium, Na",mg,--,--,339,300
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,3.1,2.7
"Vitamin A, IU",IU,--,--,450,398
Lipids
"Fatty acids, total saturated",g,--,--,7.797,6.900
"Fatty acids, total trans",g,--,--,0.203,0.180
"Cholesterol",mg,--,--,131,116
Amino Acids
Other
Ingredients
"CRUST(WHEAT FLOUR, VEGETABLE SHORTENING [SOYBEAN OIL, HYDROGENATED COTTONSEED OIL], WATER, SALT, DEXTROSE, BAKING SODA), EGG, MILK, HALF/HALF (CREAM, MILK), CHEDDAR CHEESE(CULTURED MILK, SALT, ENZYMES, ANNATTO), BROCCOLI, HAM(CURED W/CARAMEL COLOR, WATER, SALT, SODIUM PHOSPHATE, BROWN SUGAR, SUGAR, SODIUM ACETATE/DIACETATE/ERYTHORBATE/NITRITE), SOUR CREAM(CULTURED MILKFAT, MILK, FOOD STARCH, GUAR GUM, SODIUM PHOSPHATE, LOCUST BEAN GUM, SODIUM CITRATE, CARRAGEENAN, POTASSIUM SORBATE), RED BELL PEPPER, ONION, STARCH, SALT, BASIL, GARLIC, PEPPER." Date available: 05/14/2018 Date last updated by company: 05/14/2018
