Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:12 EDT
"Nutrient data for: CEREAL, UPC: 038000209406"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 31.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,110,355
"Protein",g,--,--,2.00,6.45
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,27.00,87.10
"Fiber, total dietary",g,--,--,3.0,9.7
"Sugars, total",g,--,--,9.00,29.03
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,8.10,26.13
"Potassium, K",mg,--,--,70,226
"Sodium, Na",mg,--,--,190,613
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,21.0,67.7
"Thiamin",mg,--,--,0.620,2.000
"Riboflavin",mg,--,--,0.595,1.919
"Niacin",mg,--,--,7.000,22.581
"Vitamin B-6",mg,--,--,0.700,2.258
"Vitamin B-12",µg,--,--,2.10,6.77
"Vitamin A, IU",IU,--,--,500,1613
"Vitamin D",IU,--,--,40,129
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total monounsaturated",g,--,--,0.000,0.000
"Fatty acids, total polyunsaturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"RICE, WHOLE GRAIN WHEAT, SUGAR, WHEAT BRAN, FREEZE-DRIED STRAWBERRIES, SOLUBLE WHEAT FIBER, CONTAINS 2% OR LESS OF BROWN SUGAR SYRUP, SALT, MALT FLAVOR. VITAMINS AND MINERALS: VITAMIN C (ASCORBIC ACID), REDUCED IRON, NIACINAMIDE, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B1 (THIAMIN HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN A PALMITATE, FOLIC ACID, VITAMIN B12, VITAMIN D3." Date available: 02/16/2018 Date last updated by company: 02/16/2018
