Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:49 EDT
"Nutrient data for: BAVARIAN PRETZEL HAMBURGER BUNS, UPC: 681131239431"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 HAMBURGER BUN = 102.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,270,265
"Protein",g,--,--,8.00,7.84
"Total lipid (fat)",g,--,--,3.50,3.43
"Carbohydrate, by difference",g,--,--,54.00,52.94
"Fiber, total dietary",g,--,--,2.0,2.0
"Sugars, total",g,--,--,8.00,7.84
"Sugars, added",g,--,--,6.0,5.9
Minerals
"Calcium, Ca",mg,--,--,80,78
"Iron, Fe",mg,--,--,2.00,1.96
"Potassium, K",mg,--,--,100,98
"Sodium, Na",mg,--,--,530,520
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, GRANULATED SUGAR, CANOLA OIL, SALT, WHEY (MILK), CULTURED WHEAT STARCH (MOLD INHIBITOR), ENZYMES, ACTIVE YEAST (YEAST, SORBITAN MONOSTEARATE, ASCORBIC ACID), SOY LECITHIN, DEACTIVATED YEAST." Date available: 05/03/2018 Date last updated by company: 05/03/2018
