Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:35 EDT
"Nutrient data for: NABISCO TRISCUIT CRACKERS WASABI 1X7.6 OZ, UNPREPARED, GTIN: 00044000037826"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"10.0 crackers (30g) = 30.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,2.00,6.67
"Total lipid (fat)",g,--,--,3.00,10.00
"Carbohydrate, by difference",g,--,--,23.00,76.67
"Fiber, total dietary",g,--,--,1.0,3.3
"Sugars, total",g,--,--,1.00,3.33
Minerals
"Calcium, Ca",mg,--,--,8,26
"Iron, Fe",mg,--,--,0.54,1.80
"Phosphorus, P",mg,--,--,95,317
"Potassium, K",mg,--,--,70,233
"Sodium, Na",mg,--,--,180,600
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.1
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"INGREDIENTS: LONG GRAIN BROWN RICE, WHOLE GRAIN WHEAT, VEGETABLE OIL (SOYBEAN OR CANOLA OIL), SUGAR, SEA SALT, MALTODEXTRIN, DEHYDRATED SOY SAUCE (FERMENTED SOYBEANS, WHEAT, SALT), YEAST EXTRACT (FROM BARLEY), CITRIC ACID, PARSLEY FLAKES, NATURAL FLAVOR (CONTAINS MUSTARD), DISODIUM INOSINATE AND DISODIUM GUANYLATE (FLAVOR ENHANCERS), WASABI POWDER." Date available: 01/29/2018 Date last updated by company: 01/18/2018
