Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:10 EDT
"Nutrient data for: FULLY COOKED HONEY BARBECUE FLAVOR CHICKEN WINGETTES, UPC: 835107181013"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"3.0 PIECES = 127.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,279,220
"Protein",g,--,--,22.00,17.32
"Total lipid (fat)",g,--,--,19.00,14.96
"Carbohydrate, by difference",g,--,--,4.00,3.15
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,1.08,0.85
"Sodium, Na",mg,--,--,751,591
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,199,157
Lipids
"Fatty acids, total saturated",g,--,--,5.004,3.940
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,95,75
Amino Acids
Other
Ingredients
"CHICKEN 1ST AND 2ND WING SECTIONS, WATER, MODIFIED FOOD STARCH, SALT, SODIUM PHOSPHATE, WHEAT FLOUR, COATED WITH: HIGH FRUCTOSE CORN SYRUP, TOMATO PASTE, DISTILLED VINEGAR, WATER, CORN SYRUP, HONEY , MOLASSES, SALT, CONTAINS LESS THAN 2% OF THE FOLLOWING: MUSTARD BRAN, NATURAL HICKORY SMOKE FLAVOR, SPICES, NATURAL FLAVOR, ONION POWDER, GARLIC POWDER, SODIUM BENZOATE, CARAMEL COLOR, SUGAR." Date available: 07/14/2017 Date last updated by company: 07/14/2017
