Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:21 EDT
"Nutrient data for: SCOTTISH MEAT PIES, UPC: 075071000167"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 PIE = 113.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,420,372
"Protein",g,--,--,22.00,19.47
"Total lipid (fat)",g,--,--,20.00,17.70
"Carbohydrate, by difference",g,--,--,41.00,36.28
"Fiber, total dietary",g,--,--,4.0,3.5
"Sugars, total",g,--,--,4.00,3.54
Minerals
"Calcium, Ca",mg,--,--,150,133
"Iron, Fe",mg,--,--,2.70,2.39
"Sodium, Na",mg,--,--,730,646
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,8.000,7.080
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,50,44
Amino Acids
Other
Ingredients
"FILLING: BEEF, WATER, SOY GRITS, SALT, SPICES., CRUST: ENRICHED WHEAT FLOUR (NIACIN, IRON, THIAMINE, MONONITRATE, RIBOFLAVIN), WATER, LARD (BHT AND BHA ADDED TO HELP PROTECT FLAVOR), DRIED WHEY, NONFAT DRY MILK, SALT, CALCIUM PROPIONATE." Date available: 12/11/2017 Date last updated by company: 12/11/2017
