Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:52 EDT
"Nutrient data for: PREMIUM BACON, UPC: 050500000468"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 PAN FRIED SLICE = 15.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,70,467
"Protein",g,--,--,6.00,40.00
"Total lipid (fat)",g,--,--,5.00,33.33
"Carbohydrate, by difference",g,--,--,0.00,0.00
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,240,1600
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,1.999,13.330
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,10,67
Amino Acids
Other
Ingredients
"WATER, SALT, SUGAR, SODIUM PHOSPHATES, SODIUM ERYTHORBATE, SODIUM NITRITE, FLAVORINGS, DEXTROSE." Date available: 01/19/2018 Date last updated by company: 01/19/2018
