Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:54 EDT
"Nutrient data for: FROZEN CUSTARD, PEANUT BUTTER FLAVORED CUSTARD WITH A RICH FUDGE RIBBON AND FUDGE CHUNKS, UPC: 020652003327"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 cup = 122.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,340,279
"Protein",g,--,--,6.00,4.92
"Total lipid (fat)",g,--,--,20.00,16.39
"Carbohydrate, by difference",g,--,--,33.00,27.05
"Fiber, total dietary",g,--,--,1.0,0.8
"Sugars, total",g,--,--,26.00,21.31
"Sugars, added",g,--,--,20.0,16.4
Minerals
"Calcium, Ca",mg,--,--,142,116
"Iron, Fe",mg,--,--,1.00,0.82
"Potassium, K",mg,--,--,284,233
"Sodium, Na",mg,--,--,181,148
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,10.004,8.200
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,65,53
Amino Acids
Other
Ingredients
"NONFAT MILK, CREAM, SUGAR, PEANUT BUTTER BASE [PEANUTS, COTTONSEED AND/OR PEANUT OIL, HIGH FRUCTOSE CORN SYRUP, SALT], BUTTER FUDGE SWIRL [CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, BUTTERMILK, SUGAR, SKIM MILK, CHOCOLATE LIQUOR, WHEY, BUTTER (CREAM, SALT), COCOA PROCESSED WITH ALKALI, PECTIN, MONO & DIGLYCERIDES, SALT, SOY LECITHIN, XANTHAN GUM, NATURAL FLAVOR], CORN SYRUP, FUDGE PIECE [SUGAR, COCONUT OIL, COCOA PROCESSED WITH ALKALI, PEANUT OIL (REFINED), COCOA, NATURAL FLAVOR, SOY LECITHIN], PASTEURIZED SUGARED EGG YOLKS [PASTEURIZED EGG YOLKS, SUGAR], BUTTERMILK, WHEY, STABILIZER [GUAR GUM, MONO & DIGLYCERIDES, XANTHAN GUM, POLYSORBATE 80, CARRAGEENAN], SEA SALT." Date available: 06/01/2018 Date last updated by company: 06/01/2018
