Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:24 EDT
"Nutrient data for: 10 GRAINS & SEEDS ENGLISH MUFFINS, UPC: 073410012826"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 MUFFIN = 65.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,160,246
"Protein",g,--,--,7.00,10.77
"Total lipid (fat)",g,--,--,1.00,1.54
"Carbohydrate, by difference",g,--,--,30.00,46.15
"Fiber, total dietary",g,--,--,2.0,3.1
"Sugars, total",g,--,--,5.00,7.69
"Sugars, added",g,--,--,5.0,7.7
Minerals
"Calcium, Ca",mg,--,--,45,69
"Iron, Fe",mg,--,--,1.50,2.31
"Potassium, K",mg,--,--,70,108
"Sodium, Na",mg,--,--,340,523
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total monounsaturated",g,--,--,0.000,0.000
"Fatty acids, total polyunsaturated",g,--,--,0.501,0.770
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ENRICHED WHEAT FLOUR (FLOUR*, NIACIN*, REDUCED IRON*, THIAMIN MONONITRATE*, RIBOFLAVIN*, FOLIC ACID*)*, WATER, CANE SUGAR*, WHEAT GLUTEN*, YEAST, WHOLE WHEAT FLOUR*, CORN MEAL*, RICE FLOUR*, SEA SALT, BROWN SUGAR*, WHEAT FLAKES*, RAISIN JUICE CONCENTRATE*, SOYBEAN OIL*, WHEAT FLOUR*, NATURAL FLAVORS, OATS*, BLACK CHIA SEEDS*, KAMUT (KHORASAN WHEAT)*, CITRIC ACID, SUNFLOWER OIL*, KANIWA SEEDS*, DEXTROSE*, TEFF*, CRACKED TRITICALE*, BARLEY GRITS*, CULTURED WHEAT STARCH*, GRAIN VINEGAR*, MILLET*." Date available: 06/11/2018 Date last updated by company: 06/11/2018
