Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:37 EDT
"Nutrient data for: OOEY GOOEY BUTTER DESSERT BARS, UPC: 078742282275"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAR = 39.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,170,436
"Protein",g,--,--,2.00,5.13
"Total lipid (fat)",g,--,--,8.00,20.51
"Carbohydrate, by difference",g,--,--,21.00,53.85
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,16.00,41.03
Minerals
"Calcium, Ca",mg,--,--,20,51
"Iron, Fe",mg,--,--,0.36,0.92
"Sodium, Na",mg,--,--,140,359
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,200,513
Lipids
"Fatty acids, total saturated",g,--,--,4.501,11.540
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,30,77
Amino Acids
Other
Ingredients
"CAKE BASE (SUGAR, ENRICHED FLOUR BLEACHED [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], NONFAT MILK, PROPYLENE GLYCOL MONO AND DIESTERS OF FATTY ACIDS, MONO AND DIGLYCERIDES, MODIFIED FOOD STARCH, LEAVENING [SODIUM ALUMINUM PHOSPHATE, BAKING SODA, MONOCALCIUM PHOSPHATE, SODIUM ACID PYROPHOSPHATE], PALM OIL, EGG WHITES, DEXTROSE, SALT, SOY LECITHIN, POLYSORBATE 60, SOYBEAN OIL, XANTHAN GUM, SODIUM STEAROYL LACTYLATE, WATER, GUAR GUM, CELLULOSE GUM, NATURAL FLAVOR, ACACIA GUM, CITRIC ACID), POWDERED SUGAR (SUGAR, CORN STARCH), CULTURED BUTTER WITH NATURAL FLAVOR (PASTEURIZED CREAM, NATURAL FLAVORS), CREAM CHEESE (PASTEURIZED MILK AND CREAM, SALT, CAROB BEAN GUM, CHEESE CULTURE), EGG, NATURAL FLAVOR, PAN RELEASER (SOYBEAN OIL, MINERAL OIL, SOY LECITHIN, DIMETHYL POLYSILOXANE)." Date available: 05/14/2018 Date last updated by company: 05/14/2018
