Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:45 EDT
"Nutrient data for: CHICKEN SANDWICHES, UPC: 075901165301"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 SANDWICH = 113.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,320,283
"Protein",g,--,--,12.00,10.62
"Total lipid (fat)",g,--,--,12.00,10.62
"Carbohydrate, by difference",g,--,--,40.00,35.40
"Fiber, total dietary",g,--,--,2.0,1.8
"Sugars, total",g,--,--,4.99,4.42
Minerals
"Calcium, Ca",mg,--,--,40,35
"Iron, Fe",mg,--,--,2.70,2.39
"Sodium, Na",mg,--,--,540,478
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,2.4,2.1
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.000,1.770
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,20,18
Amino Acids
Other
Ingredients
"CHICKEN PATTY: CHICKEN BREAST WITH RIB MEAT, WATER, 2% OR LESS OF: SALT, SODIUM PHOSPHATE, MODIFIED CORNSTARCH, CHICKEN BROTH. BATTERED AND BREADED WITH: ENRICHED WHEAT FLOUR, (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, WHEAT FLOUR, WHEAT STARCH, 2% OR LESS OF: BUTTERMILK, WHEY, POTASSIUM CHLORIDE, SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE, SPICES, SALT, SUGAR, HYDROLYZED SOY PROTEIN, YEAST, CARAMEL, YELLOW CORN FLOUR, THIAMINE HCL, LACTIC ACID, DISODIUM INOSINATE AND DISODIUM GUANYLATE, PAPRIKA EXTRACT, ANNATTO EXTRACT. BREADING SET IN VEGETABLE OIL. BUN: ENRICHED BLEACHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, ENZYME), WATER, SUGAR, SOYBEAN OIL, CONTAINS 2% OR LESS OF: YEAST (YEAST, SORBITAN MONOSTEARATE, ASCORBIC ACID), SALT, CALCIUM PROPIONATE (PRESERVATIVE), MONOGLYCERIDES WITH ASCORBIC ACID AND CITRIC ACID (ANTIOXIDANTS), CALCIUM SULFATE, ENZYMES, WHEAT STARCH, ASCORBIC ACID." Date available: 05/25/2018 Date last updated by company: 05/25/2018
