Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:47 EDT
"Nutrient data for: PROTEIN BARS, UPC: 016000140868"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAR = 27.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,90,333
"Protein",g,--,--,10.00,37.04
"Total lipid (fat)",g,--,--,2.00,7.41
"Carbohydrate, by difference",g,--,--,11.00,40.74
"Fiber, total dietary",g,--,--,4.0,14.8
"Sugars, total",g,--,--,1.00,3.70
"Sugar alcohols,total",g,--,--,5.1,19.0
Minerals
"Calcium, Ca",mg,--,--,40,148
"Iron, Fe",mg,--,--,0.72,2.67
"Sodium, Na",mg,--,--,125,463
Vitamins
Lipids
"Fatty acids, total saturated",g,--,--,2.001,7.410
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"CHICORY ROOT EXTRACT, SOY PROTEIN ISOLATE, WHEY PROTEIN ISOLATE, MALTITOL, MALTITOL SYRUP, VEGETABLE GLYCERIN, PALM KERNEL OIL, PARTIALLY HYDROLYZED MILK PROTEIN ISOLATE, MILK PROTEIN ISOLATE, CALCIUM CASEINATE, DUTCH COCOA (PROCESSED WITH ALKALI), WATER, COCOA, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR, SALT, STEVIA EXTRACT." Date available: 05/14/2018 Date last updated by company: 05/14/2018
