Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:36 EDT
"Nutrient data for: COBBLER MIX, UPC: 036800290099"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 33.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,455
"Protein",g,--,--,2.00,6.06
"Total lipid (fat)",g,--,--,5.00,15.15
"Carbohydrate, by difference",g,--,--,23.00,69.70
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,14.00,42.42
"Sugars, added",g,--,--,13.0,39.4
Minerals
"Calcium, Ca",mg,--,--,50,152
"Iron, Fe",mg,--,--,0.60,1.82
"Sodium, Na",mg,--,--,260,788
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.501,7.580
"Fatty acids, total monounsaturated",g,--,--,2.000,6.060
"Fatty acids, total polyunsaturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"SUGAR, ENRICHED BLEACHED FLOUR (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), ANIMAL SHORTENING AND VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: TALLOW AND/OR SOYBEAN OIL WITH PRESERVATIVES [BHT AND CITRIC ACID]), LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE, MONOCALCIUM PHOSPHATE). CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: NONFAT MILK, SALT." Date available: 06/08/2018 Date last updated by company: 06/08/2018
