Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:46 EDT
"Nutrient data for: GREEN SPLIT PEAS, UPC: 074175316501"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 45.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,110,244
"Protein",g,--,--,11.00,24.44
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,27.00,60.00
"Fiber, total dietary",g,--,--,11.0,24.4
"Sugars, total",g,--,--,1.00,2.22
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,2.70,6.00
"Sodium, Na",mg,--,--,25,56
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,400,889
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"GREEN SPLIT PEAS." Date available: 06/02/2018 Date last updated by company: 06/02/2018
