Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:08 EDT
"Nutrient data for: POTATO PIEROGIES, UPC: 680866083210"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"8.0 PIECES = 112.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,211,188
"Protein",g,--,--,6.00,5.36
"Total lipid (fat)",g,--,--,1.50,1.34
"Carbohydrate, by difference",g,--,--,43.00,38.39
"Fiber, total dietary",g,--,--,2.0,1.8
"Sugars, total",g,--,--,1.00,0.89
Minerals
"Calcium, Ca",mg,--,--,20,18
"Iron, Fe",mg,--,--,2.70,2.41
"Sodium, Na",mg,--,--,240,214
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,3.6,3.2
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.504,0.450
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,20,18
Amino Acids
Other
Ingredients
"FRESH POTATOES, ONIONS, FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, FERROUS SULPHATE, POTASSIUM BROMATE, THIAMINE, RIBOFLAVIN, FOLIC ACID), BREADCRUMBS (BLEACHED WHEAT FLOUR, DEXTROSE, YEAST, SALT), WATER, LIQUID EGGS, SOUR CREAM (CULTURED MILK, CREAM, MODIFIED FOOD STARCH, SODIUM CITRATE, CARRAGEENAN, GUAR GUM, LOCUST BEAN GUM), SOY BEAN OIL, YELLOW CORN FLOUR, VEGETABLE OIL (SOY BEAN OIL), APO-CAROTENAL (COLOR), BETA CAROTENE (COLOR), SALT, BLACK PEPPER." Date available: 03/03/2018 Date last updated by company: 03/03/2018
