Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:44 EDT
"Nutrient data for: FRUIT & VEGETABLE JUICE SMOOTHIE, UPC: 818617021185"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BOTTLE = 399.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,180,45
"Protein",g,--,--,2.00,0.50
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,43.01,10.78
"Fiber, total dietary",g,--,--,2.0,0.5
"Sugars, total",g,--,--,28.01,7.02
Minerals
"Calcium, Ca",mg,--,--,40,10
"Iron, Fe",mg,--,--,0.72,0.18
"Sodium, Na",mg,--,--,192,48
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,35.9,9.0
"Vitamin A, IU",IU,--,--,14998,3759
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ORGANIC APPLE JUICE, ORGANIC CARROT JUICE, ORGANIC RED BEET JUICE, ORGANIC BANANA PUREE, ORGANIC ORANGE JUICE, ORGANIC PINEAPPLE JUICE, ORGANIC LEMON JUICE, ORGANIC GROUND TURMERIC" Date available: 05/16/2018 Date last updated by company: 05/16/2018
