Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:58 EDT
"Nutrient data for: PENNE RIGATE VEGGIE PASTA, UPC: 075450044171"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 CUP DRY = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,200,357
"Protein",g,--,--,7.00,12.50
"Total lipid (fat)",g,--,--,1.00,1.79
"Carbohydrate, by difference",g,--,--,41.00,73.21
"Fiber, total dietary",g,--,--,2.0,3.6
"Sugars, total",g,--,--,2.00,3.57
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,1.80,3.21
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,15.0,26.8
"Thiamin",mg,--,--,0.560,1.000
"Riboflavin",mg,--,--,0.255,0.455
"Niacin",mg,--,--,4.000,7.143
"Vitamin B-6",mg,--,--,0.500,0.893
"Folate, total",µg,--,--,120,214
"Vitamin A, IU",IU,--,--,1000,1786
"Vitamin D",IU,--,--,80,143
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total monounsaturated",g,--,--,0.000,0.000
"Fatty acids, total polyunsaturated",g,--,--,0.498,0.890
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"DURUM WHEAT SEMOLINA (ENRICHED WITH IRON [FERROUS SULFATE] AND B VITAMINS [NIACIN, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID]), NUTRIENTS FROM WHOLE FOOD CONCENTRATES (SPINACH, BROCCOLI, CARROT, TOMATO, BEET, SHIITAKE MUSHROOMS), COLOR (PAPRIKA OLEORESIN, FRUIT JUICE CONCENTRATE [WATERMELON, HUITO], TURMERIC OLEORESIN), MALTODEXTRIN, GUM ARABIC, ASCORBIC ACID." Date available: 06/08/2018 Date last updated by company: 06/08/2018
