Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:49 EDT
"Nutrient data for: HOMESTYLE TOMATO PASTE, UPC: 041735010315"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 Tbsp = 33.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,30,91
"Protein",g,--,--,1.00,3.03
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,6.00,18.18
"Fiber, total dietary",g,--,--,2.0,6.1
"Sugars, total",g,--,--,4.00,12.12
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,15,45
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"TOMATO PASTE, CITRIC ACID." Date available: 05/09/2018 Date last updated by company: 05/09/2018
