Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:17 EDT
"Nutrient data for: AUSSIE STYLE YOGURT, UPC: 03003410353"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 CONTAINER = 227.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,279,123
"Protein",g,--,--,14.01,6.17
"Total lipid (fat)",g,--,--,11.01,4.85
"Carbohydrate, by difference",g,--,--,33.01,14.54
"Fiber, total dietary",g,--,--,0.9,0.4
"Sugars, total",g,--,--,32.01,14.10
Minerals
"Calcium, Ca",mg,--,--,449,198
"Iron, Fe",mg,--,--,0.00,0.00
"Phosphorus, P",mg,--,--,300,132
"Sodium, Na",mg,--,--,104,46
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,2.5,1.1
"Riboflavin",mg,--,--,0.254,0.112
"Vitamin A, IU",IU,--,--,400,176
Lipids
"Fatty acids, total saturated",g,--,--,6.992,3.080
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,41,18
Amino Acids
Other
Ingredients
"CULTURED PASTEURIZED GRADE A MILK, CANE SUGAR, RASPBERRIES, WATER, CREAM, MILK PROTEIN, ISOLATE, ORGANIC HONEY, PECTIN, KOSHER GELATIN, CALCIUM CHLORIDE, CAROB BEAN GUM, FRUIT AND VEGETABLE JUICE (COLOR), LEMON JUICE CONCENTRATE, NATURAL FLAVOR, AGAR." Date available: 03/31/2018 Date last updated by company: 03/31/2018
