Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:18 EDT
"Nutrient data for: LIGHTLY SALTED ROASTED PEANUTS, UPC: 018894004332"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"3.0 Tbsp = 27.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,556
"Protein",g,--,--,7.00,25.93
"Total lipid (fat)",g,--,--,13.00,48.15
"Carbohydrate, by difference",g,--,--,5.00,18.52
"Fiber, total dietary",g,--,--,2.0,7.4
"Sugars, total",g,--,--,1.00,3.70
Minerals
"Calcium, Ca",mg,--,--,20,74
"Iron, Fe",mg,--,--,0.36,1.33
"Sodium, Na",mg,--,--,65,241
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.001,7.410
"Fatty acids, total monounsaturated",g,--,--,7.001,25.930
"Fatty acids, total polyunsaturated",g,--,--,3.999,14.810
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"PEANUTS ROASTED IN PEANUT OIL, SALT." Date available: 06/02/2018 Date last updated by company: 06/02/2018
