Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:23 EDT
"Nutrient data for: MICHIGAN ROLLS, UPC: 071330601021"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 ROLL = 39.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,110,282
"Protein",g,--,--,3.00,7.69
"Total lipid (fat)",g,--,--,1.00,2.56
"Carbohydrate, by difference",g,--,--,20.00,51.28
"Fiber, total dietary",g,--,--,1.0,2.6
"Sugars, total",g,--,--,2.00,5.13
"Sugars, added",g,--,--,2.0,5.1
Minerals
"Calcium, Ca",mg,--,--,35,90
"Iron, Fe",mg,--,--,1.10,2.82
"Potassium, K",mg,--,--,35,90
"Sodium, Na",mg,--,--,170,436
Vitamins
"Thiamin",mg,--,--,0.390,1.000
"Riboflavin",mg,--,--,0.100,0.256
"Niacin",mg,--,--,1.700,4.359
"Folic acid",µg,--,--,35,90
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total monounsaturated",g,--,--,0.000,0.000
"Fatty acids, total polyunsaturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, SUGAR, YEAST, WHEAT GLUTEN, SOYBEAN OIL, SALT, CALCIUM PROPIONATE (PRESERVATIVE), MONOGLYCERIDES, DATEM, GRAIN VINEGAR, CITRIC ACID, CALCIUM SULFATE, POTASSIUM IODATE, SOY LECITHIN." Date available: 05/03/2018 Date last updated by company: 05/03/2018
