Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:24 EDT
"Nutrient data for: CEREAL, UPC: 04656702581"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 59.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,190,322
"Protein",g,--,--,5.00,8.47
"Total lipid (fat)",g,--,--,1.00,1.69
"Carbohydrate, by difference",g,--,--,46.00,77.97
"Fiber, total dietary",g,--,--,7.0,11.9
"Sugars, total",g,--,--,17.00,28.81
Minerals
"Calcium, Ca",mg,--,--,20,34
"Iron, Fe",mg,--,--,4.50,7.63
"Magnesium, Mg",mg,--,--,80,136
"Phosphorus, P",mg,--,--,250,424
"Potassium, K",mg,--,--,390,661
"Sodium, Na",mg,--,--,210,356
"Zinc, Zn",mg,--,--,3.75,6.36
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Thiamin",mg,--,--,0.590,1.000
"Riboflavin",mg,--,--,0.425,0.720
"Niacin",mg,--,--,5.000,8.475
"Vitamin B-6",mg,--,--,0.500,0.847
"Vitamin B-12",µg,--,--,1.50,2.54
"Vitamin A, IU",IU,--,--,1250,2119
"Vitamin D",IU,--,--,100,169
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"WHOLE GRAIN WHEAT, RAISINS, WHEAT BRAN, SUGAR, BROWN SUGAR SYRUP, CONTAINS 2% OR LESS OF SALT, MALTED BARLEY SYRUP. VITAMINS AND MINERALS: POTASSIUM CHLORIDE, NIACINAMIDE, ZINC OXIDE, REDUCED IRON, VITAMIN A PALMITATE, PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), RIBOFLAVIN (VITAMIN B2), THIAMIN MONONITRATE (VITAMIN B1), FOLIC ACID, VITAMIN D, VITAMIN B12." Date available: 01/20/2018 Date last updated by company: 01/20/2018
