Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:43 EDT
"Nutrient data for: TOSCANO RECIPE GROUND ITALIAN SAUSAGE, UPC: 070247179876"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 ONZ = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,190,339
"Protein",g,--,--,10.00,17.86
"Total lipid (fat)",g,--,--,15.00,26.79
"Carbohydrate, by difference",g,--,--,3.00,5.36
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,1.00,1.79
Minerals
"Calcium, Ca",mg,--,--,20,36
"Iron, Fe",mg,--,--,0.36,0.64
"Sodium, Na",mg,--,--,490,875
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,100,179
Lipids
"Fatty acids, total saturated",g,--,--,5.001,8.930
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,40,71
Amino Acids
Other
Ingredients
"PORK, CORN SYRUP SOLIDS. LESS THAN 2% OF THE FOLLOWING: SALT, DEXTROSE, FLAVORINGS, PAPRIKA, WATER, POTASSIUM LACTATE, VINEGAR, BHA, PROPYL GALLATE, CITRIC ACID." Date available: 06/12/2018 Date last updated by company: 06/12/2018
