Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:37 EDT
"Nutrient data for: NABISCO COMET CUPS CONES 1X1.75 OZ, UNPREPARED, GTIN: 00044000009786"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup (4.5g) = 4.5g",1Value per 100 g,
Proximates
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,4.00,88.89
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,1,18
"Iron, Fe",mg,--,--,0.20,4.44
"Potassium, K",mg,--,--,0,0
"Sodium, Na",mg,--,--,5,111
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"INGREDIENTS: UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE VITAMIN B1, RIBOFLAVIN VITAMIN B2, FOLIC ACID), TAPIOCA STARCH, SUGAR, SOYBEAN AND/OR CANOLA AND/OR PALM OIL, BAKING SODA, SALT, ANNATTO EXTRACT (VEGETABLE COLOR), NATURAL FLAVOR, SOY LECITHIN." Date available: 03/10/2018 Date last updated by company: 03/10/2018
