Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:55 EDT
"Nutrient data for: Honey Nut Cheerios Cereal, UNPREPARED, GTIN: 00016000401068"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.75 Cup = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,110,393
"Protein",g,--,--,2.00,7.14
"Total lipid (fat)",g,--,--,1.50,5.36
"Carbohydrate, by difference",g,--,--,22.00,78.57
"Fiber, total dietary",g,--,--,2.0,7.1
"Fiber, soluble",g,--,--,1.1,4.0
"Sugars, total",g,--,--,9.00,32.14
Minerals
"Calcium, Ca",mg,--,--,100,357
"Iron, Fe",mg,--,--,4.50,16.07
"Magnesium, Mg",mg,--,--,24,86
"Phosphorus, P",mg,--,--,80,286
"Potassium, K",mg,--,--,115,411
"Sodium, Na",mg,--,--,160,571
"Zinc, Zn",mg,--,--,3.75,13.39
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,6.0,21.4
"Thiamin",mg,--,--,0.280,1.000
"Riboflavin",mg,--,--,0.425,1.518
"Vitamin B-6",mg,--,--,0.500,1.786
"Vitamin B-12",µg,--,--,1.50,5.36
"Vitamin A, IU",IU,--,--,500,1786
"Vitamin D",IU,--,--,40,143
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total monounsaturated",g,--,--,0.501,1.790
"Fatty acids, total polyunsaturated",g,--,--,0.501,1.790
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,3,11
Amino Acids
Other
Ingredients
"Whole Grain Oats, Sugar, Oat Bran, Corn Starch, Honey, Brown Sugar Syrup, Salt, Tripotassium Phosphate, Canola Oil, Natural Almond Flavor. Vitamin E (mixed tocopherols) Added to Preserve Freshness.Vitamins and Minerals: Calcium Carbonate, Zinc and Iron (mineral nutrients), Vitamin C (sodium ascorbate), A B Vitamin (niacinamide), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Vitamin B1 (thiamin mononitrate), Vitamin A (palmitate), A B Vitamin (folic acid), Vitamin B12, Vitamin D3." Date available: 05/14/2018 Date last updated by company: 05/14/2018
