Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:44 EDT
"Nutrient data for: HOMESTYLE MACARONI PASTA SALAD, UPC: 010742041643"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 140.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,531,379
"Protein",g,--,--,9.00,6.43
"Total lipid (fat)",g,--,--,28.00,20.00
"Carbohydrate, by difference",g,--,--,60.00,42.86
"Fiber, total dietary",g,--,--,2.0,1.4
"Sugars, total",g,--,--,11.00,7.86
Minerals
"Calcium, Ca",mg,--,--,20,14
"Iron, Fe",mg,--,--,2.70,1.93
"Sodium, Na",mg,--,--,500,357
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.3,0.9
"Vitamin A, IU",IU,--,--,99,71
Lipids
"Fatty acids, total saturated",g,--,--,2.506,1.790
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,25,18
Amino Acids
Other
Ingredients
"PASTA (SEMOLINA [WHEAT], NIACIN, IRON [FERROUS SULFATE], THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), MAYONNAISE (EXPELLER PRESSED NON-GMO CANOLA OIL, CAGE-FREE NON-GMO EGGS, WATER, HONEY, DISTILLED VINEGAR, CONTAINS LESS THAN 2% OF SALT, SPICE, LEMON JUICE CONCENTRATE, TOCOPHEROLS [VITAMIN E]), CELERY, RELISH (CUCUMBERS, SUGAR, VINEGAR, XANTHAN GUM, NATURAL FLAVORING, SPICES), ONIONS, ORGANIC CANE SUGAR, CULTURED DEXTROSE, MALTODEXTRIN, SEA SALT, BLACK PEPPER." Date available: 05/25/2018 Date last updated by company: 05/25/2018
