Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:17 EDT
"Nutrient data for: CHEESE RAVIOLI, UPC: 041646124033"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 RAVIOLI = 123.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,230,187
"Protein",g,--,--,9.00,7.32
"Total lipid (fat)",g,--,--,6.00,4.88
"Carbohydrate, by difference",g,--,--,36.00,29.27
"Fiber, total dietary",g,--,--,1.0,0.8
"Sugars, total",g,--,--,2.00,1.63
Minerals
"Calcium, Ca",mg,--,--,100,81
"Iron, Fe",mg,--,--,2.71,2.20
"Sodium, Na",mg,--,--,250,203
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,200,163
Lipids
"Fatty acids, total saturated",g,--,--,3.001,2.440
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,34,28
Amino Acids
Other
Ingredients
"UNBLEACHED DURUM FLOUR (ENRICHED WITH NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (WHEY, WHOLE MILK, CREAM, VINEGAR, SALT, CARRAGEENAN, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM), MODIFIED CORN STARCH, SALT, DRIED WHOLE EGGS, ROMANO CHEESE (PASTEURIZED SHEEP'S AND/OR COW'S MILK, RENNET, SALT, CHEESE CULTURES, ENZYMES), BLACK PEPPER, PARSLEY." Date available: 04/27/2018 Date last updated by company: 04/27/2018
