Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:10 EDT
"Nutrient data for: PATTIES, UPC: 616973004183"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 COOKED PATTIE = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,100,179
"Protein",g,--,--,9.00,16.07
"Total lipid (fat)",g,--,--,6.00,10.71
"Carbohydrate, by difference",g,--,--,3.00,5.36
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,2.00,3.57
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.36,0.64
"Sodium, Na",mg,--,--,410,732
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,2.1
"Vitamin A, IU",IU,--,--,100,179
Lipids
"Fatty acids, total saturated",g,--,--,1.999,3.570
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,35,62
Amino Acids
Other
Ingredients
"CHICKEN, WATER, APPLES, SEA SALT, SPICES (INCLUDING PEPPER AND SAGE), RAW SUGAR, HONEY." Date available: 07/14/2017 Date last updated by company: 07/14/2017
