Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:48 EDT
"Nutrient data for: 4/6 OZ CO V/P REDFISH, UNPREPARED, GTIN: 00075391000915"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 oz = 112.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,19.00,16.96
"Total lipid (fat)",g,--,--,5.00,4.46
"Carbohydrate, by difference",g,--,--,1.00,0.89
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,65,58
"Iron, Fe",mg,--,--,1.00,0.89
"Potassium, K",mg,--,--,308,275
"Sodium, Na",mg,--,--,65,58
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.997,0.890
"Fatty acids, total monounsaturated",g,--,--,0.000,0.000
"Fatty acids, total polyunsaturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,95,85
Amino Acids
Other
Ingredients
"Red drum fillet, carbon monoxide (to retain natural color)." Date available: 04/19/2018 Date last updated by company: 04/19/2018
