Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:47 EDT
"Nutrient data for: CUP CAKE, UPC: 681131000215"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 CUPCAKE = 85.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,330,388
"Protein",g,--,--,2.00,2.35
"Total lipid (fat)",g,--,--,18.00,21.18
"Carbohydrate, by difference",g,--,--,39.00,45.88
"Fiber, total dietary",g,--,--,0.3,0.3
"Sugars, total",g,--,--,30.00,35.29
"Sugars, added",g,--,--,30.0,35.3
Minerals
"Calcium, Ca",mg,--,--,20,24
"Iron, Fe",mg,--,--,0.72,0.85
"Sodium, Na",mg,--,--,230,271
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,7.004,8.240
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,30,35
Amino Acids
Other
Ingredients
"ICING SUGAR (SUGAR, CORNSTARCH), SUGAR, STRAWBERRY FILLING (WATER, SUGAR, STRAWBERRY, MODIFIED CORNSTARCH, CITRIC ACID, SALT, XANTHAN GUM, SODIUM CITRATE, LOCUST BEAN GUM, CARRAGEENAN, POTASSIUM SORBATE [PRESERVATIVE], SODIUM BENZOATE [PRESERVATIVE], NATURAL FLAVOR, FD&C BLUE #1, FD&C RED #40), WATER, VEGETABLE SHORTENING (CANOLA OIL, PALM OIL, MODIFIED PALM OIL, PALM KERNEL OIL, MONOGLYCERIDES, POLYSORBATE 60), BLEACHED ENRICHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), EGG, SOYBEAN OIL, CANOLA OIL, CORN SYRUP, MODIFIED CORNSTARCH, WHEY, BUTTER (CREAM, SALT), LEAVENING BLEND (SODIUM BICARBONATE, SODIUM ALUMINUM PHOSPHATE, SODIUM ACID PYROPHOSPHATE, CORNSTARCH, MONOCALCIUM PHOSPHATE, CALCIUM SULFATE), SOYBEAN LECITHIN, VITAL WHEAT GLUTEN, NONFAT DRY MILK, MONO- AND DIGLYCERIDES, SALT, NATURAL AND ARTIFICIAL FLAVOR, FD&C RED #3, FD&C RED #40 ALUMINUM LAKE, DATEM." Date available: 05/14/2018 Date last updated by company: 05/14/2018
