Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:50 EDT
"Nutrient data for: PRETZELS, UPC: 041497136339"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"7.0 PIECES = 42.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,200,476
"Protein",g,--,--,2.00,4.76
"Total lipid (fat)",g,--,--,10.00,23.81
"Carbohydrate, by difference",g,--,--,28.00,66.67
"Fiber, total dietary",g,--,--,2.0,4.8
"Sugars, total",g,--,--,14.00,33.33
Minerals
"Calcium, Ca",mg,--,--,20,48
"Iron, Fe",mg,--,--,1.80,4.29
"Sodium, Na",mg,--,--,75,179
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,6.002,14.290
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"DARK CHOCOLATE PRETZELS (DARK CHOCOLATE (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, CHOCOLATE LIQUOR PROCESSED WITH ALKALI, BUTTERFAT, SOY LECITHIN [AN EMULSIFIER], SALT, NATURAL FLAVOR, ARTIFICIAL FLAVOR), PRETZELS (ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], CORN SYRUP, VEGETABLE OIL [CORN, CANOLA AND/OR SOYBEAN OIL], SALT, SODIUM BICARBONATE, YEAST))." Date available: 04/10/2018 Date last updated by company: 04/10/2018
