Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:48 EDT
"Nutrient data for: VEGGIE BURGERS, UPC: 087427430733"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BURGER = 85.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,176
"Protein",g,--,--,3.00,3.53
"Total lipid (fat)",g,--,--,8.00,9.41
"Carbohydrate, by difference",g,--,--,18.00,21.18
"Fiber, total dietary",g,--,--,3.0,3.5
"Sugars, total",g,--,--,3.00,3.53
Minerals
"Calcium, Ca",mg,--,--,40,47
"Iron, Fe",mg,--,--,1.08,1.27
"Sodium, Na",mg,--,--,290,341
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,3.6,4.2
"Vitamin A, IU",IU,--,--,4500,5294
Lipids
"Fatty acids, total saturated",g,--,--,1.003,1.180
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"VEGETABLES (CARROTS, CELERY, ONIONS, SPINACH, SWEET POTATOES), BROWN RICE FLOUR, SUNFLOWER SEEDS, SOYBEAN OIL, CORN STARCH, SALT, SPICE, GARLIC." Date available: 05/19/2018 Date last updated by company: 05/19/2018
