Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:21 EDT
"Nutrient data for: BLOSSOMS PIE, UPC: 770734822734"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BLOSSOM = 114.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,320,281
"Protein",g,--,--,3.00,2.63
"Total lipid (fat)",g,--,--,14.00,12.28
"Carbohydrate, by difference",g,--,--,44.00,38.60
"Fiber, total dietary",g,--,--,2.1,1.8
"Sugars, total",g,--,--,18.00,15.79
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,1.44,1.26
"Sodium, Na",mg,--,--,230,202
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,3.6,3.2
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,7.000,6.140
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,4
Amino Acids
Other
Ingredients
"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), APPLES, VEGETABLE OIL SHORTENING (PALM AND MODIFIED PALM OILS), SUGAR, WATER, BLUEBERRIES, BLACKBERRIES, MODIFIED FOOD STARCH, RASPBERRIES, GLAZE (SUGAR, WATER, AGAR, COLOR), EGG, SALT, LIQUID INVERT SUGAR, DEXTROSE, WHITE VINEGAR, CONCENTRATED LEMON JUICE, YEAST, ENZYMES, CINNAMON, GUAR GUM, XANTHAN GUM, CARAMEL COLOR, CALCIUM CITRATE, NATURAL FLAVOR, ENZYMES." Date available: 07/14/2017 Date last updated by company: 07/14/2017
