Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:23 EDT
"Nutrient data for: LICORICE ALLSORTS, UPC: 023637425046"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"8.0 PIECES = 40.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,375
"Protein",g,--,--,1.00,2.50
"Total lipid (fat)",g,--,--,2.00,5.00
"Carbohydrate, by difference",g,--,--,30.00,75.00
"Fiber, total dietary",g,--,--,1.0,2.5
"Sugars, total",g,--,--,27.00,67.50
Minerals
"Calcium, Ca",mg,--,--,60,150
"Iron, Fe",mg,--,--,2.70,6.75
"Sodium, Na",mg,--,--,20,50
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.000,5.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"SUGAR, CANE MOLASSES, WHEAT FLOUR, GLUCOSE SYRUP (CONTAINS SULPHITES), DESICCATED COCONUT, PALM OIL, BEEF GELATIN, CORNSTARCH, GLYCEROL, NATURAL COLORS (PLAIN CARAMEL, BEETROOT RED, CURCUMIN, PAPRIKA), FAT REDUCED COCOA POWDER, LICORICE EXTRACT, NATURAL FLAVORS (ANISEED, LEMON, RASPBERRY, VANILLA, ORANGE), SPIRULINA CONCENTRATE, GLAZING AGENT (BEESWAX), FRUIT AND VEGETABLE JUICES FOR COLORING." Date available: 10/10/2017 Date last updated by company: 10/10/2017
