Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:50 EDT
"Nutrient data for: MILK CHOCOLATE, UPC: 072431253607"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 PIECE = 35.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,200,571
"Protein",g,--,--,3.00,8.57
"Total lipid (fat)",g,--,--,13.00,37.14
"Carbohydrate, by difference",g,--,--,18.00,51.43
"Fiber, total dietary",g,--,--,1.0,2.9
"Sugars, total",g,--,--,16.00,45.71
"Sugars, added",g,--,--,16.0,45.7
Minerals
"Calcium, Ca",mg,--,--,56,160
"Iron, Fe",mg,--,--,1.00,2.86
"Sodium, Na",mg,--,--,15,43
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,5.999,17.140
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,14
Amino Acids
Other
Ingredients
"PURE MILK CHOCOLATE (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, MILK, SOY LECITHIN (AN EMULSIFIER), VANILLA), ALMONDS ROASTED IN COTTONSEED & PEANUT OIL." Date available: 05/03/2018 Date last updated by company: 05/03/2018
