Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:54 EDT
"Nutrient data for: CALIFORNIA CREAM CHEESE ROLL, UPC: 655778358251"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"8.0 PIECES = 170.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,240,141
"Protein",g,--,--,6.00,3.53
"Total lipid (fat)",g,--,--,12.00,7.06
"Carbohydrate, by difference",g,--,--,30.00,17.65
"Fiber, total dietary",g,--,--,2.0,1.2
"Sugars, total",g,--,--,6.00,3.53
Minerals
"Calcium, Ca",mg,--,--,20,12
"Iron, Fe",mg,--,--,1.09,0.64
"Sodium, Na",mg,--,--,230,135
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,2.4,1.4
"Vitamin A, IU",IU,--,--,201,118
Lipids
"Fatty acids, total saturated",g,--,--,3.502,2.060
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,20,12
Amino Acids
Other
Ingredients
"RICE, COOKED SURIMI (ALASKA POLLOCK, WATER, SUGAR, WHEAT STARCH, CORN STARCH, CONTAINS 2% OR LESS OF THE FOLLOWING: SOYBEAN OIL, SORBITOL, MODIFIED FOOD STARCH, MIRIN WINE (SAKE, SUGAR, SALT, WATER, YEAST EXTRACT), SALT, POTASSIUM CHLORIDE, ARTIFICIAL CRAB FLAVOR, CARRAGEENAN, SODIUM TRIPOLYPHOSPHATE, TETRASODIUM PYROPHOSPHATE, CITRIC ACID, PAPRIKA OLEORESIN, CARMINE, COLOR ADDED), CREAM CHEESE (PASTEURIZED MILK AND CREAM CHEESE CULTURE, SALT, STABILIZERS (CAROB BEAN AND/OR XANTHAN AND/OR GUAR GUMS)), AVOCADO, SOYBEAN OR CANOLA OIL, WHOLE EGGS, WATER, VINEGAR, EGG YOLK, SUGAR, SALT, SESAME, SEAWEED, MUSTARD FLOUR, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR). CONDIMENTS: SOY SAUCE (WATER, SALT, SOYBEANS, WHEAT, LICORICE, MONOSODIUM GLUTAMATE, DISODIUM INOSINATE, DISODIUM GUANYLATE, CARAMEL COLOR, LACTIC ACID, POTASSIUM SORBATE). GINGER (GINGER, WATER, SALT, ACETIC ACID, CITRIC ACID, POTASSIUM SORBATE, MONOSODIUM GLUTAMATE, ASPARTAME, FD&C RED #40)." Date available: 05/31/2018 Date last updated by company: 05/31/2018
