Source: USDA National Nutrient Database for Standard Reference 1 April 2018 Software v.3.9.5 2018-08-15
Basic Report
Report Run at: August 19 2018 18:51 EDT
"Nutrient data for: Fish, mackerel, salted"
Nutrient,Unit,1Value per 100 g,"1 piece (5-1/2"" x 1-1/2"" x 1/2"") = 80.0g","1 cubic inch, boneless = 17.0g","1 cup, cooked = 136.0g",
Proximates
"Water",g,43.00,34.40,7.31,58.48
"Energy",kcal,305,244,52,415
"Protein",g,18.50,14.80,3.15,25.16
"Total lipid (fat)",g,25.10,20.08,4.27,34.14
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,66,53,11,90
"Iron, Fe",mg,1.40,1.12,0.24,1.90
"Magnesium, Mg",mg,60,48,10,82
"Phosphorus, P",mg,254,203,43,345
"Potassium, K",mg,520,416,88,707
"Sodium, Na",mg,4450,3560,756,6052
"Zinc, Zn",mg,1.10,0.88,0.19,1.50
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.020,0.016,0.003,0.027
"Riboflavin",mg,0.190,0.152,0.032,0.258
"Niacin",mg,3.300,2.640,0.561,4.488
"Vitamin B-6",mg,0.410,0.328,0.070,0.558
"Folate, DFE",µg,15,12,3,20
"Vitamin B-12",µg,12.00,9.60,2.04,16.32
"Vitamin A, RAE",µg,47,38,8,64
"Vitamin A, IU",IU,157,126,27,214
"Vitamin E (alpha-tocopherol)",mg,2.38,1.90,0.40,3.24
"Vitamin D (D2 + D3)",µg,25.2,20.2,4.3,34.3
"Vitamin D",IU,1006,805,171,1368
"Vitamin K (phylloquinone)",µg,7.8,6.2,1.3,10.6
Lipids
"Fatty acids, total saturated",g,7.148,5.718,1.215,9.721
"Fatty acids, total monounsaturated",g,8.320,6.656,1.414,11.315
"Fatty acids, total polyunsaturated",g,6.210,4.968,1.056,8.446
"Cholesterol",mg,95,76,16,129
Amino Acids
Other
"Caffeine",mg,0,0,0,0
