Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:09 EDT
"Nutrient data for: ASSORTED CHOCOLATES, UPC: 813387019844"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 PCS = 37.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,210,568
"Protein",g,--,--,2.00,5.41
"Total lipid (fat)",g,--,--,13.00,35.14
"Carbohydrate, by difference",g,--,--,21.00,56.76
"Fiber, total dietary",g,--,--,1.0,2.7
"Sugars, total",g,--,--,19.00,51.35
Minerals
"Calcium, Ca",mg,--,--,40,108
"Iron, Fe",mg,--,--,0.72,1.95
"Sodium, Na",mg,--,--,15,41
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,7.000,18.920
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,14
Amino Acids
Other
Ingredients
"SUGAR, COCOA BUTTER, UNSWEETENED CHOCOLATE, WHOLE MILK POWDER, VEGETABLE FATS (PALM, PALM KERNEL), ALMOND PASTE, HAZELNUT PASTE, CARAMELIZED WHOLE HAZELNUTS (HAZELNUTS, SUGAR, WHEAT GLUCOSE SYRUP, HONEY), LACTOSE, COCOA POWDER PROCESSED WITH ALKALI, PANCAKE FLAKES (WHEAT FLOUR, SUGAR, SUNFLOWER OIL, SKIM MILK POWDER, BARLEY MALT, SALT), SKIM MILK POWDER, CARAMELIZED COCOA BEAN CHIPS (ROASTED COCOA BEAN CHIPS, SUGAR), SUNFLOWER OIL, MILK FAT, COFFEE PREPARATION (COFFEE, COCOA BUTTER, SUNFLOWER LECITHIN), SUNFLOWER LECITHIN, WHEY POWDER, NATURAL FLAVORS, SHELLAC, GUM ARABIC." Date available: 07/14/2017 Date last updated by company: 07/14/2017
