Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:54 EDT
"Nutrient data for: WHITE CAKE MIX, UPC: 041270810647"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.083 PACKAGE, ABOUT 1/3 CUP DRY MIX = 39.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,160,410
"Protein",g,--,--,1.00,2.56
"Total lipid (fat)",g,--,--,3.00,7.69
"Carbohydrate, by difference",g,--,--,31.00,79.49
"Fiber, total dietary",g,--,--,1.0,2.6
"Sugars, total",g,--,--,17.00,43.59
Minerals
"Calcium, Ca",mg,--,--,40,103
"Iron, Fe",mg,--,--,0.72,1.85
"Potassium, K",mg,--,--,20,51
"Sodium, Na",mg,--,--,240,615
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,1.502,3.850
"Fatty acids, total monounsaturated",g,--,--,0.998,2.560
"Fatty acids, total polyunsaturated",g,--,--,0.499,1.280
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"SUGAR, ENRICHED BLEACHED FLOUR (BLEACHED WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE SHORTENING (CONTAINS ONE OR MORE OF THE FOLLOWING: PALM OIL AND/OR SOYBEAN OIL) WITH EMULSIFIER (PROPYLENE GLYCOL MONOESTERS, MONO AND DIGLYCERIDES, SOY LECITHIN), MODIFIED CORN STARCH, EMULSIFIER (PROPYLENE GLYCOL MONO- AND DIESTERS, MONO AND DIGLYCERIDES), LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE). CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SALT, DEXTROSE, ARTIFICIAL FLAVOR, LECITHIN, XANTHAN GUM, CITRIC ACID" Date available: 01/19/2018 Date last updated by company: 01/19/2018
