Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:20 EDT
"Nutrient data for: BAKED BEANS, UPC: 078742246086"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 cup = 130.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,115
"Protein",g,--,--,6.01,4.62
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,31.00,23.85
"Fiber, total dietary",g,--,--,7.0,5.4
"Sugars, total",g,--,--,14.00,10.77
"Sugars, added",g,--,--,13.0,10.0
Minerals
"Calcium, Ca",mg,--,--,60,46
"Iron, Fe",mg,--,--,1.79,1.38
"Sodium, Na",mg,--,--,560,431
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"PREPARED WHITE BEANS, WATER, BROWN SUGAR, SUGAR, CONTAINS LESS THAN 2% OF: TOMATO PASTE, SALT, MUSTARD (VINEGAR, WATER, MUSTARD SEED, SALT, TURMERIC, PAPRIKA, SPICE, GARLIC POWDER), NATURAL HICKORY SMOKE FLAVOR, MODIFIED FOOD STARCH, NATURAL FLAVOR, ONION POWDER, CARAMEL COLOR, CALCIUM CHLORIDE (FIRMING AGENT)." Date available: 05/04/2018 Date last updated by company: 05/04/2018
