Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:38 EDT
"Nutrient data for: SPAGHETTI WITH TOMATO BASIL SAUCE, UPC: 078742001920"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 PACKAGE, (MAKES 1 CUP PREPARED) = 80.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,300,375
"Protein",g,--,--,10.00,12.50
"Total lipid (fat)",g,--,--,4.00,5.00
"Carbohydrate, by difference",g,--,--,53.00,66.25
"Fiber, total dietary",g,--,--,4.0,5.0
"Sugars, total",g,--,--,9.00,11.25
"Sugars, added",g,--,--,1.0,1.2
Minerals
"Calcium, Ca",mg,--,--,40,50
"Iron, Fe",mg,--,--,1.50,1.88
"Potassium, K",mg,--,--,560,700
"Sodium, Na",mg,--,--,620,775
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"DURUM WHEAT SEMOLINA, TOMATO POWDER, POWDERED SUNFLOWER OIL PREPARATION (SUNFLOWER OIL, GLUCOSE SYRUP, SODIUM CASEINATE), MALTODEXTRIN, NATURAL FLAVOR, DEHYDRATED RED BELL PEPPER, DEHYDRATED TOMATOES, ONION POWDER, SUGAR, SALT, YEAST EXTRACT, BASIL, GARLIC POWDER, DEHYDRATED OREGANO." Date available: 05/16/2018 Date last updated by company: 05/16/2018
