Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:47 EDT
"Nutrient data for: 5 CHEESE MANICOTTI, UPC: 041735002037"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"2.0 MANICOTTI = 151.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,279,185
"Protein",g,--,--,13.00,8.61
"Total lipid (fat)",g,--,--,13.00,8.61
"Carbohydrate, by difference",g,--,--,28.00,18.54
"Fiber, total dietary",g,--,--,3.9,2.6
"Sugars, total",g,--,--,4.00,2.65
Minerals
"Calcium, Ca",mg,--,--,225,149
"Iron, Fe",mg,--,--,1.99,1.32
"Potassium, K",mg,--,--,240,159
"Sodium, Na",mg,--,--,450,298
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,8.003,5.300
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,45,30
Amino Acids
Other
Ingredients
"ENRICHED DURUM FLOUR (NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), RICOTTA CHEESE (WHOLE MILK, WHEY, CREAM, SKIM MILK, VINEGAR, SALT, LOCUST BEAN GUM), WATER, MODIFIED FOOD STARCH, ROMANO CHEESE (PASTEURIZED SHEEP'S MILK, CHEESE CULTURES, ENZYMES), MOZZARELLA (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, POWDERED CELLULOSE TO PREVENT CAKING, NATAMYCIN TO PROTECT FLAVOR), ASIAGO CHEESE (PASTEURIZED PART-SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, RENNET), PASTEURIZED WHOLE EGGS, DOUGH MIX (YELLOW CORN FLOUR, VEGETABLE OIL [SOYBEAN OIL], APO-CAROTENAL [COLOR], BETA CAROTENE [COLOR]), XANTHAN GUM, GUAR GUM, SALT, SPICES." Date available: 05/07/2018 Date last updated by company: 05/07/2018
