Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:17 EDT
"Nutrient data for: SNICKERDOODLE COOKIES, UPC: 011225114489"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 COOKIE = 36.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,417
"Protein",g,--,--,2.00,5.56
"Total lipid (fat)",g,--,--,5.00,13.89
"Carbohydrate, by difference",g,--,--,25.00,69.44
"Fiber, total dietary",g,--,--,1.0,2.8
"Sugars, total",g,--,--,13.00,36.11
Minerals
"Calcium, Ca",mg,--,--,60,167
"Iron, Fe",mg,--,--,1.08,3.00
"Sodium, Na",mg,--,--,160,444
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,200,556
Lipids
"Fatty acids, total saturated",g,--,--,2.498,6.940
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,15,42
Amino Acids
Other
Ingredients
"ENRICHED BLEACHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, MARGARINE (PALM OIL, WATER, SOYBEAN OIL, SALT, MONO- & DIGLYCERIDES, ANNATTO [COLOR], CALCIUM DISODIUM EDTA [PRESERVATIVE], ARTIFICIAL FLAVOR, VITAMIN A PALMITATE), EGGS, FRUCTOSE, CONTAINS 2% OR LESS OF: LEAVENING (BAKING SODA, CALCIUM SULFATE, MONOCALCIUM PHOSPHATE, ADIPIC ACID), CINNAMON, SALT, CORN STARCH, WHEY, SOYBEAN OIL, SOY LECITHIN (EMULSIFIER)." Date available: 06/08/2018 Date last updated by company: 06/08/2018
