Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 22:37 EDT
"Nutrient data for: UNLEASHED OATMEAL, UPC: 705599013485"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"60.0 GRM = 60.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,250,417
"Protein",g,--,--,14.00,23.33
"Total lipid (fat)",g,--,--,6.00,10.00
"Carbohydrate, by difference",g,--,--,35.00,58.33
"Fiber, total dietary",g,--,--,4.0,6.7
"Sugars, total",g,--,--,12.00,20.00
Minerals
"Calcium, Ca",mg,--,--,100,167
"Iron, Fe",mg,--,--,1.80,3.00
"Sodium, Na",mg,--,--,200,333
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,2.502,4.170
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"100% WHOLE GRAIN ROLLED OATS, SEMISWEET CHOCOLATE (SUGAR, UNSWEETENED CHOCOLATE, COCOA BUTTER, DEXTROSE, SUNFLOWER LECITHIN), PEA PROTEIN CONCENTRATE WITH TAPIOCA STARCH, ORGANIC CANE SUGAR, PEANUT BUTTER DROP (SUGAR, PALM KERNEL OIL, PEANUT FLOUR, NONFAT DRY MILK, SALT, SOY LECITHIN), MILK PROTEIN CONCENTRATE, DARK ROAST PEANUT FLOUR, WHEY PROTEIN ISOLATE WITH SUNFLOWER LECITHIN, SEA SALT." Date available: 05/19/2018 Date last updated by company: 05/19/2018
