Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:44 EDT
"Nutrient data for: PREMIUM SALAD BOWL, UPC: 030223020868"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 PKG. = 220.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,420,191
"Protein",g,--,--,19.01,8.64
"Total lipid (fat)",g,--,--,35.00,15.91
"Carbohydrate, by difference",g,--,--,7.00,3.18
"Fiber, total dietary",g,--,--,2.0,0.9
"Sugars, total",g,--,--,4.00,1.82
Minerals
"Calcium, Ca",mg,--,--,150,68
"Iron, Fe",mg,--,--,0.73,0.33
"Sodium, Na",mg,--,--,1179,536
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,9.0,4.1
"Vitamin A, IU",IU,--,--,750,341
Lipids
"Fatty acids, total saturated",g,--,--,8.008,3.640
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,66,30
Amino Acids
Other
Ingredients
"ICEBERG LETTUCE, BLUE CHEESE DRESSING (CANOLA OIL, NON FAT BUTTERMILK [WHEY, WATER, SKIM MILK POWDER, CORN STARCH, TAPIOCA STARCH, CARRAGEENAN, LOCUST BEAN GUM, CULTURE], BLUE CHEESE [MILK, SALT, CULTURE, ENZYMES], WATER, EGG YOLK, SALT, DISTILLED VINEGAR, SUGAR, MALTODEXTRIN, CULTURED DEXTROSE, DRIED GARLIC, STABILIZER BLEND [XANTHAN GUM, CARRAGEENAN], MUSTARD FLOUR, SPICE), GRAPE TOMATOES, CHICKEN BREAST MEAT WITH RIB MEAT (CHICKEN BREAST MEAT WITH RIB MEAT, WATER, LESS THAN 2% SOY PROTEIN CONCENTRATE, SODIUM LACTATE, SALT, MODIFIED FOOD STARCH, CARRAGEENAN, SODIUM PHOSPHATE), BACON PIECES (CURED WITH WATER, SALT, SUGAR, SODIUM NITRITE. MAY ALSO CONTAIN SMOKE FLAVORING, DEXTROSE, BROWN SUGAR, SODIUM PHOSPHATES, SODIUM ERYTHORBATE, SODIUM ASCORBATE, POTASSIUM CHLORIDE, FLAVORING), BLUE CHEESE CRUMBLES (BLUE CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], POWDERED CELLULOSE TO PREVENT CAKING, NATAMYCIN TO PROTECT FLAVOR)." Date available: 05/19/2018 Date last updated by company: 05/19/2018
