Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:49 EDT
"Nutrient data for: PORK ST LOUIS RIBS, UNPREPARED, GTIN: 90075391037518"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"4.0 oz = 112.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,21.00,18.75
"Total lipid (fat)",g,--,--,11.00,9.82
"Carbohydrate, by difference",g,--,--,0.00,0.00
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,29,26
"Iron, Fe",mg,--,--,0.94,0.84
"Potassium, K",mg,--,--,300,268
"Sodium, Na",mg,--,--,105,94
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,3.998,3.570
"Fatty acids, total monounsaturated",g,--,--,0.000,0.000
"Fatty acids, total polyunsaturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,75,67
Amino Acids
Other
Ingredients
"St Louis Ribs" Date available: 04/23/2018 Date last updated by company: 04/23/2018
