Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:49 EDT
"Nutrient data for: PRE-CUT BABY BACK PORK RIBS, UPC: 814866029156"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"3.0 ONZ = 85.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,350,412
"Protein",g,--,--,33.00,38.82
"Total lipid (fat)",g,--,--,23.00,27.06
"Carbohydrate, by difference",g,--,--,1.00,1.18
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,20,24
"Iron, Fe",mg,--,--,1.08,1.27
"Sodium, Na",mg,--,--,360,424
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,7.998,9.410
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,120,141
Amino Acids
Other
Ingredients
"PORK RIBS, SEASONING (BLACK PEPPER, SALT, BROWN SUGAR, PAPRIKA, ONION POWDER, WORCESTERSHIRE SAUCE POWDER [MALTODEXTRIN, WORCESTERSHIRE SAUCE {DISTILLED VINEGAR, MOLASSES, CORN SYRUP, SALT, CARAMEL COLOR, GARLIC POWDER, SUGAR, SPICES, TAMARIND, NATURAL FLAVOR, SULFITING AGENTS (CONTAINS SULFITES)}, SILICON DIOXIDE], AND COFFEE)." Date available: 05/07/2018 Date last updated by company: 05/07/2018
