Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:48 EDT
"Nutrient data for: MEATLESS SNACKS, UPC: 043454200084"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"3.0 ONZ = 85.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,180,212
"Protein",g,--,--,6.00,7.06
"Total lipid (fat)",g,--,--,5.00,5.88
"Carbohydrate, by difference",g,--,--,27.00,31.76
"Fiber, total dietary",g,--,--,2.0,2.4
"Sugars, total",g,--,--,2.00,2.35
Minerals
"Calcium, Ca",mg,--,--,60,71
"Iron, Fe",mg,--,--,1.44,1.69
"Sodium, Na",mg,--,--,510,600
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,1.4
"Vitamin A, IU",IU,--,--,3000,3529
Lipids
"Fatty acids, total saturated",g,--,--,1.003,1.180
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"WATER, CARROTS, VEGAN VEGETABLE BATTER (RICE FLOUR, CORN STARCH, LEAVENING [SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE], POTATO STARCH, SALT, CITRUS FLOUR), CORN, ZUCCHINI, ORGANIC KALE, PEA PROTEIN, GARBANZO BEAN FLOUR, ORGANIC AGAVE SYRUP, GARLIC, WHITE CHIA SEED, SEA SALT, ORGANIC GARLIC POWDER, ORGANIC SMOKED PAPRIKA, ORGANIC BLACK PEPPER. FRIED IN EXPELLER PRESSED CANOLA OIL." Date available: 05/03/2018 Date last updated by company: 05/03/2018
