Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:57 EDT
"Nutrient data for: PINK CHOCOLATE TRUFFLE BAR SHORTCAKE, UPC: 081014110350"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 BAR = 35.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,190,543
"Protein",g,--,--,1.00,2.86
"Total lipid (fat)",g,--,--,12.00,34.29
"Carbohydrate, by difference",g,--,--,20.00,57.14
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,19.00,54.29
Minerals
"Calcium, Ca",mg,--,--,40,114
"Iron, Fe",mg,--,--,0.36,1.03
"Sodium, Na",mg,--,--,30,86
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,4.8,13.7
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,8.001,22.860
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,14
Amino Acids
Other
Ingredients
"WHITE CHOCOLATE (CANE SUGAR, COCOA BUTTER, MILK, SOYA LECITHIN, NATURAL VANILLA), DRIED STRAWBERRIES (ORGANIC STRAWBERRIES, CANE SUGAR), NON-HYDROGENATED COCONUT OIL, GRAHAM BISCOTTI (ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], CANE SUGAR, BUTTER, EGGS, BAKING POWDER [SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONOCALCIUM PHOSPHATE], NATURAL FLAVORS, SALT, NATURAL VANILLA), FREEZE DRIED RASPBERRY, NATURAL FLAVOR, SEA SALT, CITRIC ACID." Date available: 05/19/2018 Date last updated by company: 05/19/2018
