Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:48 EDT
"Nutrient data for: PUMPKIN CREAM CHEESE MUFFINS, UPC: 078742255767"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 MUFFIN = 57.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,200,351
"Protein",g,--,--,2.00,3.51
"Total lipid (fat)",g,--,--,9.00,15.79
"Carbohydrate, by difference",g,--,--,27.00,47.37
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,14.00,24.56
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,1.08,1.89
"Sodium, Na",mg,--,--,180,316
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,200,351
Lipids
"Fatty acids, total saturated",g,--,--,2.001,3.510
"Fatty acids, total monounsaturated",g,--,--,2.001,3.510
"Fatty acids, total polyunsaturated",g,--,--,4.497,7.890
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,25,44
Amino Acids
Other
Ingredients
"SUGAR, BLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SOYBEAN OIL, WHOLE EGGS, WATER, MODIFIED FOOD STARCH, CORN SYRUP SOLIDS, WHEY, LEAVENING (SODIUM BICARBONATE, SODIUM ALUMINUM PHOSPHATE), CELLULOSE, DISTILLED MONOGLYCERIDES, SALT, EMULSIFIER BLEND (PROPYLENE GLYCOL ESTER OF FATTY ACIDS, MONO- AND DIGLYCERIDES, SODIUM STEAROYL LACTYLATE), CORN SYRUP, MALTODEXTRIN, CREAM CHEESE (PASTEURIZED MILK AND CREAM, CHEESE CULTURES, SALT, LOCUST BEAN GUM, XANTHAN GUM), CONTAINS 2% OR LESS OF: PUMPKIN, SODIUM PROPIONATE PRESERVATIVE, GUAR GUM, SOY FLOUR, WHEAT FLOUR, DEXTROSE, NATURAL AND ARTIFICIAL FLAVOR, CARAMEL COLOR, YELLOW 6, TURMERIC COLOR, XANTHAN GUM, CELLULOSE GUM, SOY LECITHIN, BETA CAROTENE (COLOR), BENZOIC ACID, AGAR, LOCUST BEAN GUM, LACTIC ACID, POTASSIUM SORBATE PRESERVATIVE, VEGETABLE OIL (PALM OIL, CANOLA OIL, SOYBEAN OIL, MONO- AND DIGLYCERIDES, POLYSORBATE 60)." Date available: 05/07/2018 Date last updated by company: 05/07/2018
