Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:53 EDT
"Nutrient data for: HUMMUS, UPC: 857946001192"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 ONZ = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,80,286
"Protein",g,--,--,1.00,3.57
"Total lipid (fat)",g,--,--,7.00,25.00
"Carbohydrate, by difference",g,--,--,4.00,14.29
"Fiber, total dietary",g,--,--,1.0,3.6
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,20,71
"Iron, Fe",mg,--,--,0.72,2.57
"Sodium, Na",mg,--,--,135,482
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,1.2,4.3
"Vitamin A, IU",IU,--,--,100,357
Lipids
"Fatty acids, total saturated",g,--,--,1.000,3.570
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"CHICKPEAS, TAHINI, WATER, CANOLA OIL, JALAPENO PEPPERS, EXTRA VIRGIN OLIVE OIL, LEMON JUICE, DRIED GARLIC, CITRIC ACID, SALT, SODIUM BENZOATE & POTASSIUM SORBATE (TO PRESERVE FRESHNESS)" Date available: 02/03/2018 Date last updated by company: 02/03/2018
