Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:40 EDT
"Nutrient data for: POTATO CHIPS, UPC: 083791070339"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"20.0 CHIPS | ABOUT = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,150,536
"Protein",g,--,--,2.00,7.14
"Total lipid (fat)",g,--,--,8.00,28.57
"Carbohydrate, by difference",g,--,--,16.00,57.14
"Fiber, total dietary",g,--,--,1.0,3.6
"Sugars, total",g,--,--,1.00,3.57
"Sugars, added",g,--,--,1.0,3.6
Minerals
"Calcium, Ca",mg,--,--,6,21
"Iron, Fe",mg,--,--,0.00,0.00
"Potassium, K",mg,--,--,328,1171
"Sodium, Na",mg,--,--,210,750
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,1.000,3.570
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"POTATOES, PEANUT OIL OR A BLEND OF PEANUT OIL, AND CANOLA OIL, CORN OIL, OR SUNFLOWER OIL, MALTODEXTRIN, DEXTROSE, SALT, BROWN SUGAR, DEHYDRATED RED BELL PEPPER, SPICE, AUTOLYZED YEAST EXTRACT, GUM ARABIC, RED PEPPER SAUCE (SPICES, VINEGAR, SALT, GARLIC), NATURAL FLAVOR, CITRIC ACID, PAPRIKA OLEORESIN (COLOR), TOMATO POWDER." Date available: 05/14/2018 Date last updated by company: 05/14/2018
