Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:22 EDT
"Nutrient data for: GREEK NONFAT YOGURT, UPC: 070253642142"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"8.0 ONZ = 227.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,141,62
"Protein",g,--,--,23.99,10.57
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,6.99,3.08
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,6.99,3.08
Minerals
"Calcium, Ca",mg,--,--,250,110
"Iron, Fe",mg,--,--,0.00,0.00
"Potassium, K",mg,--,--,291,128
"Sodium, Na",mg,--,--,75,33
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,9,4
Amino Acids
Other
Ingredients
"CULTURED PASTEURIZED GRADE A NONFAT MILK. CONTAINS L. ACIDOPHILUS, BIFIDUS, AND L. CASEI CULTURES." Date available: 07/14/2017 Date last updated by company: 07/14/2017
