Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:59 EDT
"Nutrient data for: ORGANIC DRIED APRICOTS, UPC: 817974022118"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.25 cup = 50.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,130,260
"Protein",g,--,--,3.00,6.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,33.00,66.00
"Fiber, total dietary",g,--,--,4.0,8.0
"Sugars, total",g,--,--,24.00,48.00
Minerals
"Calcium, Ca",mg,--,--,34,68
"Iron, Fe",mg,--,--,2.80,5.60
"Sodium, Na",mg,--,--,13,26
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ORGANIC DRIED APRICOTS." Date available: 09/25/2017 Date last updated by company: 09/25/2017
