Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:44 EDT
"Nutrient data for: BIG BURRITO, UPC: 079606010102"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.5 BURRITO = 142.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,420,296
"Protein",g,--,--,11.01,7.75
"Total lipid (fat)",g,--,--,19.99,14.08
"Carbohydrate, by difference",g,--,--,49.00,34.51
"Fiber, total dietary",g,--,--,4.0,2.8
"Sugars, total",g,--,--,0.99,0.70
Minerals
"Calcium, Ca",mg,--,--,40,28
"Iron, Fe",mg,--,--,3.61,2.54
"Sodium, Na",mg,--,--,720,507
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,2.4,1.7
"Vitamin A, IU",IU,--,--,200,141
Lipids
"Fatty acids, total saturated",g,--,--,7.001,4.930
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,20,14
Amino Acids
Other
Ingredients
"FILLING: WATER, BEEF, PINTO BEANS, TOMATO PASTE, CEREAL (DEGERMED YELLOW CORN FLOUR, BLEACHED WHEAT FLOUR ENRICHED [NIACIN, REDUCED IRON, THIAMINE, MONONITRATE RIBOFLAVIN, FOLIC ACID] RICE, OAT FLOURS), DEHYDRATED ONION, TEXTURED VEGETABLE PROTEIN (SOY FLOUR, CARAMEL COLOR, ZINC OXIDE, FERROUS SULFATE, NIACINAMIDE, CALCIUM PANTOTHENATE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE MONONITRATE, VITAMIN A PALMITATE, VITAMIN B12), SALT, JALAPENO PUREE (JALAPENO PEPPERS, WATER, CITRIC ACID), SPICES, GROUND RED PEPPER, CRUSHED RED PEPPER, GARLIC POWDER, CARAMEL COLOR. TORTILLA: ENRICHED FLOUR (BLEACHED WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, VEGETABLE OIL (SOYBEAN, CANOLA AND/OR CORN OIL), SALT, BAKING POWDER (SODIUM BICARBONATE, CORN STARCH, SODIUM ALUMINUM SULFATE, CALCIUM SULFATE, MONOCALCIUM PHOSPHATE), GUAR GUM, DOUGH CONDITIONER (SODIUM METABISULFITE, CORN STARCH, MICROCRYSTALLINE CELLULOSE, DICALCIUM PHOSPHATE)." Date available: 05/21/2018 Date last updated by company: 05/21/2018
