Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:04 EDT
"Nutrient data for: BABY LEAF KALE, UPC: 070560882316"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.66 cup = 85.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,25,29
"Protein",g,--,--,2.00,2.35
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,3.00,3.53
"Fiber, total dietary",g,--,--,2.0,2.4
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,80,94
"Iron, Fe",mg,--,--,0.72,0.85
"Sodium, Na",mg,--,--,30,35
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,4.8,5.6
"Vitamin A, IU",IU,--,--,1750,2059
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"KALE." Date available: 07/14/2017 Date last updated by company: 07/14/2017
