Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:18 EDT
"Nutrient data for: CAPE COD, KETTLE COOKED POTATO CHIPS, SMOKED GOUDA, UPC: 020685001505"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"18.0 CHIPS | ABOUT = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,140,500
"Protein",g,--,--,1.00,3.57
"Total lipid (fat)",g,--,--,7.00,25.00
"Carbohydrate, by difference",g,--,--,17.00,60.71
"Fiber, total dietary",g,--,--,1.0,3.6
"Sugars, total",g,--,--,1.00,3.57
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.00,0.00
"Sodium, Na",mg,--,--,230,821
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,12.0,42.9
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.501,1.790
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"POTATOES, CANOLA OIL, MALTODEXTRIN, WHEY, SALT, SUGAR, NONFAT DRY MILK, GOUDA CHEESE (MILK, CULTURES, SALT, ENZYMES), TORULA YEAST, NATURAL FLAVOR, CITRIC ACID, LACTIC ACID, NATURAL SMOKE FLAVOR." Date available: 07/14/2017 Date last updated by company: 07/14/2017
