Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:31 EDT
"Nutrient data for: NEWTONS COOKIES FIG 1X1 OZ, UNPREPARED, GTIN: 00019320016820"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 pack (28g) = 28.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,1.00,3.57
"Total lipid (fat)",g,--,--,2.00,7.14
"Carbohydrate, by difference",g,--,--,21.00,75.00
"Fiber, total dietary",g,--,--,1.0,3.6
"Sugars, total",g,--,--,12.00,42.86
Minerals
"Calcium, Ca",mg,--,--,23,82
"Iron, Fe",mg,--,--,0.72,2.57
"Potassium, K",mg,--,--,70,250
"Sodium, Na",mg,--,--,95,339
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.1,0.4
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"INGREDIENTS: FIGS, WHOLE GRAIN WHEAT FLOUR, SUGAR, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE {VITAMIN B1}, RIBOFLAVIN {VITAMIN B2}, FOLIC ACID), CORN SYRUP, INVERT SUGAR, CANOLA OIL, PALM OIL, SALT, BAKING SODA, CALCIUM LACTATE, MALIC ACID, SOY LECITHIN, SODIUM BENZOATE AND SULFUR DIOXIDE (SULFITES) ADDED TO PRESERVE FRESHNESS, ARTIFICIAL FLAVOR." Date available: 05/17/2018 Date last updated by company: 05/17/2018
